"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Jose Altuve","Jon Lester",22.6538953654065,6.62045337899452,0.737000432858885,4.4743474548807,65.5143033678594,0.31417057489437,0.56003193241495
"Jose Altuve","Clayton Kershaw",21.2745951944216,5.78205505227546,0.59025727939416,3.30839977349595,69.0446927004128,0.285928741083271,0.478430762311388
"Kris Bryant","Max Scherzer",21.8403254667339,6.65199743655601,0.773377861662402,4.51937511629714,66.2149241187505,0.306509313283176,0.555419543900217
"Kris Bryant","Jacob deGrom",22.0483704217483,6.07520892552123,0.669533046700759,4.13100232077871,67.075885285251,0.300338097726987,0.527313966960078
"Kris Bryant","Corey Kluber",21.63927871859,6.42650070677702,0.727929214955389,4.08697431127588,67.1193170484017,0.300206446763231,0.530239650221138
"Kris Bryant","Justin Verlander",21.4397699582753,6.81954480874181,0.811268226231576,4.49575119774878,66.4336658090025,0.304390468045475,0.554956690454488
"Kris Bryant","Gerrit Cole",21.5871482554744,6.73737548086535,0.80232052831827,4.76476766494438,66.1083880703976,0.305841058508518,0.565279314619375
"Kris Bryant","Chris Sale",21.1804448765974,6.51644345705228,0.780981281233823,4.32906322321359,67.1930671619029,0.297664793241508,0.538725285272578
"Kris Bryant","Jose Quintana",22.2202231842793,7.11522665878906,0.828768252525969,6.06329936421652,63.7724825401891,0.32111217331923,0.631901787163014
"Kris Bryant","Zack Greinke",21.2152317263201,6.5016313852358,0.747080893789606,4.8212998611485,66.714756133506,0.299057919091361,0.557449366227545
"Kris Bryant","Jon Lester",24.0798642454653,6.90761505759331,0.740122689176292,5.04247421961559,63.2299237881495,0.334124143731523,0.602853593066432
"Kris Bryant","Clayton Kershaw",21.8104017224251,6.31944100504723,0.689264817403024,4.61033173829296,66.5705607168317,0.302119800498818,0.549584051379005
"Paul Goldschmidt","Max Scherzer",20.1390485246161,6.56453980762704,0.884271505107555,6.19545121602519,66.2166889466242,0.294099382119342,0.607027475192936
"Paul Goldschmidt","Jacob deGrom",21.3787158775692,6.20597674200775,0.78247298675404,5.18974132981551,66.4430930638535,0.299199327205842,0.568970536411089
"Paul Goldschmidt","Corey Kluber",19.9410784794708,6.30924814287907,0.796449226743075,5.10514144422779,67.8480827066793,0.28501834831438,0.553694882223693
"Paul Goldschmidt","Justin Verlander",20.8109321999429,6.45307984659792,0.841356841378199,5.86729843169525,66.0273326803857,0.298571786633842,0.597103561440543
"Paul Goldschmidt","Gerrit Cole",20.6060966549793,6.3231536213959,0.821894055340633,5.98683427874755,66.2620213895366,0.295183596029492,0.596654231787832
"Paul Goldschmidt","Chris Sale",20.8876530074919,6.74136753115958,0.811402351163521,5.81264541753086,65.7469316926541,0.301955851885753,0.600551767934251
"Paul Goldschmidt","Jose Quintana",21.3614915293883,7.09781603684057,0.878817198784087,6.23127727288676,64.4305979621003,0.312877513010315,0.631186842909688
"Paul Goldschmidt","Zack Greinke",20.4213033853081,6.46798786586889,0.849565085964246,5.89715410733442,66.3639895555244,0.294771705085098,0.594945908042763
"Paul Goldschmidt","Jon Lester",19.8044025486633,7.21282178720689,0.901265822651739,7.48521195403462,64.5962978874434,0.30177327050299,0.668746914071708
"Paul Goldschmidt","Clayton Kershaw",21.3805036038985,6.08350708622179,0.675184405702477,5.15602532429353,66.7047795798837,0.296689327835924,0.561971722906236
"Anthony Rizzo","Max Scherzer",20.4697161009488,7.04820173495527,0.868595685952903,6.01524599950456,65.5982404786384,0.302033173611407,0.612328906267363
"Anthony Rizzo","Jacob deGrom",20.9432280374348,6.40799310466814,0.771562896018241,5.8453492812091,66.0318666806697,0.298687147405121,0.594553000596622
"Anthony Rizzo","Corey Kluber",20.7564206399625,7.14270625271425,0.84363993913733,6.04485867939481,65.2123744887911,0.305920106423283,0.617521876803822
"Anthony Rizzo","Justin Verlander",21.2450406971862,6.74241903503967,0.824961217974566,5.57725918893843,65.6103198608612,0.305142815202258,0.595137991769429
"Anthony Rizzo","Gerrit Cole",21.4293738080754,6.78611108226218,0.810031187335496,5.9492366559681,65.0252472663589,0.30861542262554,0.612286361584786
"Anthony Rizzo","Chris Sale",20.0523464714,6.18606350402492,0.677081338019182,4.26358427882404,68.8209244077319,0.281141623181644,0.515100546088035
"Anthony Rizzo","Jose Quintana",18.456777971603,5.16529356996918,0.659399010939903,5.46239420856547,70.2561352389224,0.256844568351784,0.52615138978623
"Anthony Rizzo","Zack Greinke",20.2353834985312,6.35001568066212,0.778429329526261,5.53674316899514,67.0994283222853,0.289676954052871,0.574176755244148
"Anthony Rizzo","Jon Lester",20.8986551383631,5.66961542193758,0.685909520803224,4.22469389507175,68.5211260238244,0.28456374810481,0.511943901249349
"Anthony Rizzo","Clayton Kershaw",19.8168795540403,6.3751509748217,0.785181912175683,6.1257369868443,66.897050572118,0.287376023791069,0.594256751875879
"Mookie Betts","Max Scherzer",21.0909182573142,7.09809364622363,0.876328763747206,4.3840686793494,66.5505906533656,0.30398010316726,0.554523665584007
"Mookie Betts","Jacob deGrom",21.291341203594,6.48978002238978,0.741398169918554,3.72564664354262,67.7518339605551,0.296262902855314,0.513976823322997
"Mookie Betts","Corey Kluber",20.9704626334989,6.06714850592696,0.728717448577288,3.92820010075772,68.3054713112391,0.2890164295571,0.510037123941156
"Mookie Betts","Justin Verlander",21.33439015916,6.87386572701858,0.828078489344457,4.0538925182361,66.9097731062408,0.302631707920427,0.537819271541749
"Mookie Betts","Gerrit Cole",21.3595597665565,6.5825162858143,0.819775943923493,4.32894775743098,66.9092002462747,0.300632754862674,0.542997111996795
"Mookie Betts","Chris Sale",20.9840978294045,6.29242882537726,0.816388513999716,4.15949647998931,67.7475883512293,0.293121531471461,0.526561069421154
"Mookie Betts","Jose Quintana",21.9756349338657,6.67915940172309,0.778503451269771,4.26795049269218,66.2987517204493,0.307455005281295,0.547412660618899
"Mookie Betts","Zack Greinke",20.4473027874841,6.70762004676166,0.808972709489403,4.47507542987457,67.5610290263903,0.292739258047848,0.541897627289739
"Mookie Betts","Jon Lester",21.7989895302511,7.67089176586642,0.930498934644532,5.75741856514352,63.8422012040944,0.322575843826772,0.629619441264916
"Mookie Betts","Clayton Kershaw",21.6937185843278,6.11758908879073,0.640960031474777,3.52118256813033,68.0265497272764,0.294906886941119,0.499365071288549
"Anthony Rendon","Max Scherzer",22.4476970261821,7.16490323909447,0.873718552096062,4.30055960300071,65.2131215796267,0.318563187944498,0.56600897572662
"Anthony Rendon","Jacob deGrom",22.2897749203533,6.88623703595497,0.811235270208965,4.0392952740591,65.9734574994237,0.312495070895523,0.546531358991265
"Anthony Rendon","Corey Kluber",21.2638020582174,7.16631579104556,0.909533031636304,5.05526834753397,65.6050807715668,0.309018208490952,0.585461061253533
"Anthony Rendon","Justin Verlander",22.1932595107651,7.23815257739483,0.868813545929265,4.27383429362583,65.425940072285,0.316530234032674,0.563713424778459
"Anthony Rendon","Gerrit Cole",21.9111469503699,7.15822815643481,0.903245145794852,4.65335668471567,65.3740230626848,0.314354225911117,0.575507654394867
"Anthony Rendon","Chris Sale",21.2374537442046,7.00856283359344,0.818185198401489,4.85184670509972,66.0839515187008,0.305462594593071,0.571165218269948
"Anthony Rendon","Jose Quintana",21.5724690067911,7.09055511891567,0.809762132092143,5.12649085200149,65.4007228901996,0.310653485071609,0.586888290489048
"Anthony Rendon","Zack Greinke",21.7972336001737,7.16379534781832,0.877265387272359,4.7630123223235,65.3986933424121,0.313305734073091,0.578086697469214
"Anthony Rendon","Jon Lester",22.4613593037122,7.08844214276131,0.779816896245185,4.41370043725016,65.2566812200311,0.31730089439029,0.56632496026971
"Anthony Rendon","Clayton Kershaw",20.5978643126385,6.93145829604996,0.792362478444458,4.66825747684731,67.0100574360198,0.297085570215551,0.55510898247461
"George Springer","Max Scherzer",20.2469323376364,6.21577310875274,0.831553747125769,5.01860792371842,67.6871328827667,0.287364278379857,0.552475714913928
"George Springer","Jacob deGrom",20.0810848491469,5.78865762922958,0.746646895535516,4.76973096618783,68.6138796599002,0.279495055972819,0.529772646589639
"George Springer","Corey Kluber",19.6125738448619,5.99529438804126,0.733805277372131,5.24325598708131,68.4150705026434,0.277992598676501,0.54777602401386
"George Springer","Justin Verlander",20.2426416232627,6.09367843065165,0.772094808317861,4.87409795948672,68.017487178281,0.284974063643433,0.542426747474665
"George Springer","Gerrit Cole",20.3751717610063,5.95089564542222,0.762962944778897,4.97341312565623,67.9375565231363,0.28506790827948,0.544595043888124
"George Springer","Chris Sale",20.9500113803989,6.33499151058975,0.739186423298064,5.14401185262266,66.8317988330906,0.295439327148706,0.564136010819633
"George Springer","Jose Quintana",20.6426055726962,6.72331338576351,0.85717664288961,6.82167199068051,64.9552324079702,0.30289334660015,0.639474502356141
"George Springer","Zack Greinke",19.2923828065955,5.97987319897284,0.781445889412835,5.22176631317532,68.7245317918435,0.274891194755436,0.54483532125481
"George Springer","Jon Lester",21.5148682977444,4.89487886764401,0.558905787116286,4.35968393630427,68.671663111191,0.281979964751934,0.504200791395984
"George Springer","Clayton Kershaw",20.3940255467897,5.52716571905246,0.612210028306756,4.6328890287376,68.8337096771134,0.278223813471129,0.518165431847653
"Matt Carpenter","Max Scherzer",19.2714274369534,8.85021226445421,1.20559990916218,8.38041837166269,62.2923420177675,0.320097942921616,0.741103251799992
"Matt Carpenter","Jacob deGrom",19.8854130025557,7.91325463974583,1.03450285070203,7.33510601038222,63.8317234966142,0.311155274145504,0.681558548756823
"Matt Carpenter","Corey Kluber",20.1263649018605,8.45809466343965,1.13465737803281,8.64004394441354,61.6408391122535,0.325296970647083,0.750067021404924
"Matt Carpenter","Justin Verlander",20.0167520255268,8.58041341255623,1.13893261469314,7.93782247292815,62.3260794742957,0.323000159799957,0.723456665864313
"Matt Carpenter","Gerrit Cole",19.730657460876,8.50877986155905,1.13119518605202,8.16316066554433,62.4662068259686,0.319813189579878,0.727944454043275
"Matt Carpenter","Chris Sale",20.991113625021,6.08355940904922,0.730166049096537,5.07225457462883,67.1229063422044,0.292905292952796,0.556377488889244
"Matt Carpenter","Jose Quintana",20.7973182386463,7.34368299442455,0.889889412422269,5.60454233353135,65.3645670209755,0.307545419696668,0.605725217988876
"Matt Carpenter","Zack Greinke",18.8066587472293,8.01691893690038,1.06386556835848,7.06713741895982,65.045419328552,0.300081612445431,0.663006430019448
"Matt Carpenter","Jon Lester",20.105288762053,6.560194944079,0.77551350948151,5.69167663616878,66.8673261482177,0.290971106651416,0.583189257233307
"Matt Carpenter","Clayton Kershaw",20.4399770600406,6.01795686088027,0.739982934148479,5.09134240993031,67.7107407350004,0.286569397836632,0.550612092239678
"Edwin Encarnacion","Max Scherzer",20.8751304274584,5.97966205900947,0.697793765043329,3.91674333433606,68.5306704141527,0.286757414430535,0.505948091779516
"Edwin Encarnacion","Jacob deGrom",20.8206244118364,5.72869686069608,0.66598281255851,3.95922661920224,68.8254692957068,0.283372396192432,0.501128730477131
"Edwin Encarnacion","Corey Kluber",21.4957795982525,6.45332756726131,0.646440822810329,4.13653648373124,67.2679155279446,0.298294542461125,0.528879031361311
"Edwin Encarnacion","Justin Verlander",21.2534470068681,6.26185393050303,0.734692422049127,4.55149923121205,67.1985074093677,0.29597105383407,0.541872290588697
"Edwin Encarnacion","Gerrit Cole",20.6225811872654,6.19715955460093,0.712796418926986,4.67555105281268,67.791911786394,0.288829754222311,0.538574937644989
"Edwin Encarnacion","Chris Sale",21.836862482988,6.56191110729897,0.715324232060801,4.5478176204717,66.3380845571805,0.305012385223283,0.552979278756551
"Edwin Encarnacion","Jose Quintana",21.6855559745592,6.3236339860484,0.66529707453832,4.56536253241245,66.7601504324416,0.300462052311821,0.545901652999208
