"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Mike Trout","Jeff Samardzija",20.1517718570666,8.2387637442525,1.11994102858675,8.04680172100581,62.4427216490883,0.320929311674059,0.721763293153551
"Nelson Cruz","Jeff Samardzija",20.3192494095563,7.27795770528791,1.01998218642222,6.83102602568622,64.5517846730473,0.307153637960595,0.652592154821437
"Alex Bregman","Jeff Samardzija",21.0115898915562,6.99720264393899,0.892274856823908,5.08664036142129,66.0122922462596,0.304499466696487,0.580293811955911
"Josh Donaldson","Jeff Samardzija",19.8783187649524,7.27269986049215,0.963873953800352,6.22150123214095,65.6636061886142,0.299801051932394,0.622013452759015
"J.D. Martinez","Jeff Samardzija",19.662115566735,7.52946603331129,1.03239479946579,6.99218594323585,64.7838376572521,0.303458120005772,0.657869758046983
"Joey Votto","Jeff Samardzija",20.9257080780135,7.40253916576825,0.921192872116435,6.46441846948711,64.2861414146147,0.312709234681526,0.643520389038477
"Freddie Freeman","Jeff Samardzija",21.3275389706139,8.17906989242289,1.01581463235002,7.32837235316792,62.1492041514453,0.32936103822096,0.700466120651814
"Christian Yelich","Jeff Samardzija",20.8229613232734,6.22762989561842,0.703902812116752,6.21864020916297,66.0268657598284,0.295948940097586,0.602644903875124
"Bryce Harper","Jeff Samardzija",21.7440489740804,7.72575898119716,0.982562099573649,8.59244296087578,60.955186984273,0.333149370153466,0.745130250786989
"Jose Altuve","Jeff Samardzija",21.1966408273423,6.03377213397182,0.757947323436344,3.92729528704348,68.0843444282061,0.291324787496858,0.512472082137689
"Mike Trout","Carlos Martinez",20.4625987527779,6.86075144137024,0.807607116052124,5.3859268583727,66.4831158314271,0.29732318222989,0.581506304171655
"Nelson Cruz","Carlos Martinez",19.866997285413,6.38969635677836,0.813649229502361,6.20608101344795,66.7235761148584,0.288615116674834,0.599116617412685
"Alex Bregman","Carlos Martinez",20.1817971642996,6.67616024597189,0.815211816076614,4.68951473715913,67.6373160364927,0.290347585053553,0.547378120531097
"Josh Donaldson","Carlos Martinez",19.7657601993456,6.3692795965118,0.792458222867656,6.15100803080298,66.921493950472,0.28692367870678,0.594857261841841
"J.D. Martinez","Carlos Martinez",19.5682148975383,6.47074349806403,0.857221553401096,6.3850257273814,66.7187943236152,0.287306386162948,0.606214694633952
"Joey Votto","Carlos Martinez",20.3740054870172,6.92873207137431,0.866861409130177,5.60335609925062,66.2270449332277,0.298417378028183,0.592454782541589
"Freddie Freeman","Carlos Martinez",20.3516643330222,7.47592479126235,0.882015579236427,6.66615072207674,64.6242445744023,0.307601207125096,0.646141635415631
"Christian Yelich","Carlos Martinez",20.1093711251399,5.81299480060287,0.68865855519264,5.31985746558809,68.0691180534765,0.281062361849144,0.550807662542759
"Bryce Harper","Carlos Martinez",21.308518586984,6.4791286886414,0.750589252861647,6.30849172523697,65.1532717462759,0.30459789850746,0.617525106237996
"Jose Altuve","Carlos Martinez",21.0041033442219,5.17580714896516,0.648642923741864,3.15872658626773,70.0127199968034,0.277036355173791,0.459365527584487
"Mike Trout","Charlie Morton",19.7728956952852,7.85867164766544,1.0279530450714,8.60798855702566,62.7324910549523,0.313588900556201,0.730060523539329
"Nelson Cruz","Charlie Morton",19.8208575232055,6.82273924449078,0.793348199904995,6.96049001641398,65.6025650159847,0.294895630602974,0.63688340677558
"Alex Bregman","Charlie Morton",20.0049441269554,7.16480664654947,0.910702142486911,6.3947680352784,65.5247790487298,0.299988070395199,0.626457359886287
"Josh Donaldson","Charlie Morton",20.3173636629271,6.72974455860066,0.848738846184384,5.75561060034815,66.3485423319397,0.295994777465397,0.593455117200742
"J.D. Martinez","Charlie Morton",20.0436305280653,7.20551793628859,0.88735366916687,6.51338152746954,65.3501163390097,0.300968230461648,0.631702535180212
"Joey Votto","Charlie Morton",19.8312414540006,7.51708816745681,0.891408602079424,6.3237424099236,65.4365193665395,0.301460999297312,0.628346132348469
"Freddie Freeman","Charlie Morton",20.8565449786936,7.20161080652102,0.848727191979667,5.57251434394007,65.5206026788657,0.306127848013278,0.600960055434349
"Christian Yelich","Charlie Morton",20.6757162926633,6.75024344175728,0.825178638330843,5.76824510357728,65.9806165236713,0.299804863061336,0.597247195054795
"Bryce Harper","Charlie Morton",20.2652633237286,6.90936311872415,0.866575884649953,6.61770249368197,65.3410951792153,0.300283919714071,0.631545271898546
"Jose Altuve","Charlie Morton",20.8696156290745,6.41427267979098,0.881949815668044,4.47664304460881,67.3575188308577,0.294858127082853,0.542505826140958
"Mike Trout","Johnny Cueto",20.2209596245798,7.63482086885734,0.934141047657474,7.40543088160732,63.8046475772981,0.310924515500293,0.679147480316962
